ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
28732,Wayne David Diplock,M,24.0,,,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,
28815,"William John ""Bill"" Dixon",M,23.0,,,Australia,AUS,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Double Sculls,
28816,Carly Dixon,F,22.0,165.0,63.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Middleweight,
28816,Carly Dixon,F,27.0,165.0,63.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Middleweight,
28816,Carly Dixon,F,31.0,165.0,63.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Half-Middleweight,
28926,Tommaso D'Orsogna,M,21.0,190.0,84.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
28926,Tommaso D'Orsogna,M,21.0,190.0,84.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
28944,John Doak,M,25.0,176.0,83.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
28945,Peter John Doak,M,20.0,,,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
28945,Peter John Doak,M,20.0,,,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
28946,Robert Doak,M,26.0,184.0,87.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
28948,Christine Doan,F,43.0,,,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Dressage, Individual",
29013,Christine Helen Dobson,F,25.0,,,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,
29016,Jodie Dobson,F,31.0,,,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Fours,
29017,Louise Karen Dobson,F,23.0,173.0,67.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Women's Hockey,Gold
29017,Louise Karen Dobson,F,31.0,173.0,67.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,
29045,"Melanie ""Mel"" Dodd",F,27.0,175.0,67.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
29048,Simon Dodd,M,19.0,,,Australia-1,AUS,1988 Winter,1988,Winter,Calgary,Bobsleigh,Bobsleigh Men's Two,
29048,Simon Dodd,M,19.0,,,Australia,AUS,1988 Winter,1988,Winter,Calgary,Bobsleigh,Bobsleigh Men's Four,
29071,"Benjamin Philip ""Ben"" Dodwell",M,20.0,200.0,98.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,
29071,"Benjamin Philip ""Ben"" Dodwell",M,24.0,200.0,98.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,
29071,"Benjamin Philip ""Ben"" Dodwell",M,28.0,200.0,98.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Bronze
29081,Herman Austin Doerner,M,,,,Australia,AUS,1948 Summer,1948,Summer,London,Water Polo,Water Polo Men's Water Polo,
29082,Luke Doerner,M,28.0,192.0,90.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Bronze
29103,"Hugh William ""Bill"" Doherty",M,20.0,186.0,83.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Modern Pentathlon,Modern Pentathlon Men's Individual,
29103,"Hugh William ""Bill"" Doherty",M,20.0,186.0,83.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Modern Pentathlon,Modern Pentathlon Men's Team,
29135,Jelena Dokic,F,17.0,175.0,57.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Singles,
29135,Jelena Dokic,F,17.0,175.0,57.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Doubles,
29217,Amanda Doman,F,26.0,178.0,70.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Silver
29306,Tamika Skye Domrow,F,18.0,165.0,56.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,
29306,Tamika Skye Domrow,F,22.0,165.0,56.0,Australia,AUS,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,
29313,Jake Donaghey,M,17.0,180.0,76.0,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",
29313,Jake Donaghey,M,17.0,180.0,76.0,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",
29329,Barry William Donath,M,23.0,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Shot Put,
29416,"Jennifer Barbara ""Jenny"" Donnet",F,17.0,164.0,56.0,Australia,AUS,1980 Summer,1980,Summer,Moskva,Diving,Diving Women's Springboard,
29416,"Jennifer Barbara ""Jenny"" Donnet",F,17.0,164.0,56.0,Australia,AUS,1980 Summer,1980,Summer,Moskva,Diving,Diving Women's Platform,
29416,"Jennifer Barbara ""Jenny"" Donnet",F,21.0,164.0,56.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Diving,Diving Women's Springboard,
29416,"Jennifer Barbara ""Jenny"" Donnet",F,25.0,164.0,56.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Diving,Diving Women's Springboard,
29416,"Jennifer Barbara ""Jenny"" Donnet",F,29.0,164.0,56.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Diving,Diving Women's Springboard,
29428,"Joseph James ""Joey"" Donovan",M,18.0,157.0,48.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Light-Flyweight,
29433,"Terene Eva ""Terry"" Donovan",F,27.0,157.0,53.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Archery,Archery Women's Individual,
29433,"Terene Eva ""Terry"" Donovan",F,35.0,157.0,53.0,Australia,AUS,1980 Summer,1980,Summer,Moskva,Archery,Archery Women's Individual,
29433,"Terene Eva ""Terry"" Donovan",F,39.0,157.0,53.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Women's Individual,
29488,Kevin John Dorge,M,29.0,209.0,118.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,
29488,Kevin John Dorge,M,33.0,209.0,118.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,
29519,Loretta Dorman,F,21.0,165.0,61.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,
29519,Loretta Dorman,F,25.0,165.0,61.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
29533,"Timothy Paul ""Tim"" Dorning",M,27.0,180.0,90.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,
29533,"Timothy Paul ""Tim"" Dorning",M,35.0,180.0,90.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Three Person Keelboat,
29581,Ivo dos Santos,M,26.0,170.0,66.0,Australia,AUS,2012 Summer,2012,Summer,London,Judo,Judo Men's Half-Lightweight,
29655,Ralph Douglas Doubell,M,23.0,180.0,65.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 800 metres,Gold
29657,"Kenneth Leslie ""Ken"" Doubleday",M,26.0,,,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 110 metres Hurdles,
29657,"Kenneth Leslie ""Ken"" Doubleday",M,26.0,,,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 400 metres Hurdles,
29657,"Kenneth Leslie ""Ken"" Doubleday",M,26.0,,,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 100 metres Relay,
29657,"Kenneth Leslie ""Ken"" Doubleday",M,26.0,,,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 400 metres Relay,
29657,"Kenneth Leslie ""Ken"" Doubleday",M,30.0,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 110 metres Hurdles,
29658,Mark Lindsay Doubleday,M,22.0,180.0,80.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,
29678,David G. A. Douglas,M,21.0,198.0,94.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,Silver
29681,Dimity Jean Douglas,F,14.0,178.0,60.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,
29681,Dimity Jean Douglas,F,14.0,178.0,60.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,
29681,Dimity Jean Douglas,F,14.0,178.0,60.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
29687,"Georgina Caroline ""Gina"" Douglas",F,23.0,183.0,80.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,
29687,"Georgina Caroline ""Gina"" Douglas",F,27.0,183.0,80.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Single Sculls,
29699,John Alan Douglas,M,21.0,170.0,66.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",
29700,Linda Douglas,F,18.0,177.0,57.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,
29714,Colin Douglas-Smith,M,30.0,,,Australia,AUS,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Fours,
29747,Leo Dove,M,44.0,,,Australia,AUS,1948 Summer,1948,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
29748,Russell Joseph Dove,M,43.0,173.0,93.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",
29785,"John McKenzie ""Jack"" Downey",M,35.0,170.0,83.0,Naiad,AUS,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed Two Person Keelboat,
29785,"John McKenzie ""Jack"" Downey",M,39.0,170.0,83.0,Pakaria,AUS,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed Two Person Keelboat,
29794,Barry Christopher Downs,M,38.0,178.0,79.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Free Pistol, 50 metres",
29795,Rachael Downs (-Sanna),F,27.0,177.0,60.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Individual",
29795,Rachael Downs (-Sanna),F,27.0,177.0,60.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Team",
29798,Brennon James Dowrick,M,20.0,170.0,70.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Individual All-Around,
29798,Brennon James Dowrick,M,20.0,170.0,70.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Floor Exercise,
29798,Brennon James Dowrick,M,20.0,170.0,70.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horse Vault,
29798,Brennon James Dowrick,M,20.0,170.0,70.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Parallel Bars,
29798,Brennon James Dowrick,M,20.0,170.0,70.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horizontal Bar,
29798,Brennon James Dowrick,M,20.0,170.0,70.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Rings,
29798,Brennon James Dowrick,M,20.0,170.0,70.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Pommelled Horse,
29798,Brennon James Dowrick,M,24.0,170.0,70.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,
29798,Brennon James Dowrick,M,24.0,170.0,70.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,
29798,Brennon James Dowrick,M,24.0,170.0,70.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horse Vault,
29798,Brennon James Dowrick,M,24.0,170.0,70.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,
29798,Brennon James Dowrick,M,24.0,170.0,70.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horizontal Bar,
29798,Brennon James Dowrick,M,24.0,170.0,70.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Rings,
29798,Brennon James Dowrick,M,24.0,170.0,70.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,
29811,Brian John Doyle,M,26.0,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Bronze
29812,David Doyle,M,23.0,192.0,93.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxless Fours,
29816,Kyeema Doyle,F,22.0,185.0,80.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,
29818,"Marcus ""Mark"" Doyle",M,25.0,193.0,91.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,
29924,Graham Horace Drane,M,40.0,180.0,73.0,Paula,AUS,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed Three Person Keelboat,
29924,Graham Horace Drane,M,48.0,180.0,73.0,Cambria,AUS,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed Three Person Keelboat,
29932,Warwick Draper,M,27.0,186.0,79.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, Slalom",
29932,Warwick Draper,M,31.0,186.0,79.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Singles, Slalom",
29932,Warwick Draper,M,35.0,186.0,79.0,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Singles, Slalom",
29965,Lachlan George Dreher,M,25.0,175.0,77.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Silver
29965,Lachlan George Dreher,M,29.0,175.0,77.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Bronze
29965,Lachlan George Dreher,M,33.0,175.0,77.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze
30269,Cedric Dubler,M,21.0,191.0,,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,
30426,Jason Paul Duff,M,27.0,184.0,78.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze
30476,"Patricia ""Pat"" Duggan (-Castaldi, -de Glas)",F,22.0,168.0,68.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's 100 metres,
30476,"Patricia ""Pat"" Duggan (-Castaldi, -de Glas)",F,22.0,168.0,68.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's 200 metres,
30476,"Patricia ""Pat"" Duggan (-Castaldi, -de Glas)",F,22.0,168.0,68.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's 4 x 100 metres Relay,
30486,"John Desmond ""Des"" Duguid",M,18.0,175.0,65.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Welterweight,
30500,"Dennistoun Vaughan  ""Dennis""  Duigan",M,21.0,,,Australia,AUS,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Pentathlon,
30500,"Dennistoun Vaughan  ""Dennis""  Duigan",M,21.0,,,Australia,AUS,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,
30514,Richard John Duke,M,24.0,183.0,83.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,
30556,Scott Dumbrell,M,19.0,182.0,66.0,Australia,AUS,1980 Summer,1980,Summer,Moskva,Archery,Archery Men's Individual,
30625,Nanette Mary Duncan (-Thomas),F,17.0,,,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 400 metres Freestyle,
30625,Nanette Mary Duncan (-Thomas),F,17.0,,,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Backstroke,
30625,Nanette Mary Duncan (-Thomas),F,17.0,,,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
30630,Robert Bruce Duncan,M,25.0,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Pairs,
30664,Joshua Dunkley-Smith,M,23.0,194.0,98.0,Australia,AUS,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,Silver
30664,Joshua Dunkley-Smith,M,27.0,194.0,98.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Silver
30679,Graham John Dunn,M,18.0,177.0,76.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Butterfly,
30679,Graham John Dunn,M,18.0,177.0,76.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Butterfly,
30686,"Matthew Stephen ""Matt"" Dunn",M,18.0,184.0,84.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Individual Medley,
30686,"Matthew Stephen ""Matt"" Dunn",M,18.0,184.0,84.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 400 metres Individual Medley,
30686,"Matthew Stephen ""Matt"" Dunn",M,22.0,184.0,84.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
30686,"Matthew Stephen ""Matt"" Dunn",M,22.0,184.0,84.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
30686,"Matthew Stephen ""Matt"" Dunn",M,22.0,184.0,84.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Individual Medley,
30686,"Matthew Stephen ""Matt"" Dunn",M,22.0,184.0,84.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 400 metres Individual Medley,
30686,"Matthew Stephen ""Matt"" Dunn",M,27.0,184.0,84.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Individual Medley,
30686,"Matthew Stephen ""Matt"" Dunn",M,27.0,184.0,84.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 400 metres Individual Medley,
30691,"Robert ""Robbie"" Dunn",M,28.0,190.0,91.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,
30865,Berry Hayworth Durston,M,20.0,193.0,84.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,
30916,Brett Allan Dutton,M,21.0,180.0,72.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
30918,Phillip Peter Dutton,M,32.0,168.0,68.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
30918,Phillip Peter Dutton,M,37.0,168.0,68.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
30918,Phillip Peter Dutton,M,40.0,168.0,68.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
30918,Phillip Peter Dutton,M,40.0,168.0,68.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",
30925,Bryony Duus,F,22.0,163.0,63.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,
30928,"Alfred Walter ""Alf"" Duval",M,23.0,190.0,91.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Fours,
30928,"Alfred Walter ""Alf"" Duval",M,27.0,190.0,91.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,Silver
31015,Jamie Raymond Dwyer,M,25.0,172.0,68.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Gold
31015,Jamie Raymond Dwyer,M,29.0,172.0,68.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Bronze
31015,Jamie Raymond Dwyer,M,33.0,172.0,68.0,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Bronze
31015,Jamie Raymond Dwyer,M,37.0,172.0,68.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
31016,John P. Dwyer,M,,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,
31017,Kirstin Sheree Dwyer,F,27.0,173.0,66.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,
31019,"Patrick ""Pat"" Dwyer",M,22.0,186.0,81.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,
31019,"Patrick ""Pat"" Dwyer",M,22.0,186.0,81.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,
31019,"Patrick ""Pat"" Dwyer",M,26.0,186.0,81.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
31148,Oliver Dziubak,M,22.0,197.0,101.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Javelin Throw,
31165,Sean Patrick Eadie,M,31.0,183.0,98.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Sprint,
31165,Sean Patrick Eadie,M,31.0,183.0,98.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Team Sprint,Bronze
31165,Sean Patrick Eadie,M,35.0,183.0,98.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Sprint,
31165,Sean Patrick Eadie,M,35.0,183.0,98.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Team Sprint,
31171,Bronwyn Louise Eagles,F,23.0,178.0,100.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Hammer Throw,
31175,Andrew Earl,M,21.0,196.0,88.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,
31179,"William Joseph ""Bill"" Earle",M,23.0,174.0,65.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,
31179,"William Joseph ""Bill"" Earle",M,23.0,174.0,65.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,
31186,Ron Easey,M,40.0,165.0,75.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Individual",
31186,Ron Easey,M,40.0,165.0,75.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Team",
31194,Casey Eastham-Sablowski,F,19.0,170.0,62.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,
31194,Casey Eastham-Sablowski,F,23.0,170.0,62.0,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,
31194,Casey Eastham-Sablowski,F,27.0,170.0,62.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,
31291,Katie Rae Ebzery,F,26.0,178.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,
31340,Peter Ralph Eckhardt,M,31.0,180.0,78.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Singles, Slalom",
